pos,desc_lis,img_lis,min,max_coll,voti,perc,area,ced,cod_naz,data_prec_elez,desc_naz,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,naz_sto,perc_vot,ric,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
18,LA SINISTRA,1-20190526000000-18.png,N,NA,15,"2,41",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,7,"1,12",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,5,"0,80",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,3,"0,48",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,2,"0,32",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,1,"0,16",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1,"0,16",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,1,"0,16",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,1607,"41,29",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,639,"16,42",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,486,"12,49",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,385,"9,89",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,291,"7,48",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
18,LA SINISTRA,1-20190526000000-18.png,N,NA,160,"4,11",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,115,"2,95",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,85,"2,18",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,35,"0,90",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,32,"0,82",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,15,"0,39",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,14,"0,36",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,11,"0,28",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,7,"0,18",E,NULL,242,2.0140525e+13,PAESI BASSI,20190527135435,2.0190526e+13,15925,18901,34826,SCRUTINI,N,NAZIONE,242,"11,45",NULL,10,2,85,ESERCIZIO,45,45,Europee,3892,1863,2126,3989
