cod_comune,comune,sz_perv,sz_tot,agg,cod_provincia,cod_circoscrizione,circoscrizione,cod_regione,regione,provincia
1790,VOLPARA,0,1,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1800,ZAVATTARELLO,0,2,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1810,ZECCONE,0,2,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1820,ZEME,0,1,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1830,ZENEVREDO,0,1,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1840,ZERBO,0,1,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1850,ZERBOLO',0,2,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
1860,ZINASCO,0,5,NA,57,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,PAVIA
10,ALBAREDO PER SAN MARCO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
20,ALBOSAGGIA,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
30,ANDALO VALTELLINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
40,APRICA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
50,ARDENNO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
60,BEMA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
70,BERBENNO DI VALTELLINA,0,5,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
80,BIANZONE,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
90,BORMIO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
100,BUGLIO IN MONTE,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
110,CAIOLO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
120,CAMPODOLCINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
130,CASPOGGIO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
140,CASTELLO DELL'ACQUA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
150,CASTIONE ANDEVENNO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
160,CEDRASCO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
170,CERCINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
180,CHIAVENNA,0,6,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
190,CHIESA IN VALMALENCO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
200,CHIURO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
210,CINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
220,CIVO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
230,COLORINA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
240,COSIO VALTELLINO,0,6,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
250,DAZIO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
260,DELEBIO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
270,DUBINO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
280,FAEDO VALTELLINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
290,FORCOLA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
300,FUSINE,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
310,GEROLA ALTA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
320,GORDONA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
330,GROSIO,0,4,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
340,GROSOTTO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
360,LANZADA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
370,LIVIGNO,0,5,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
380,LOVERO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
381,MADESIMO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
390,MANTELLO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
400,MAZZO DI VALTELLINA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
410,MELLO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
430,MESE,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
440,MONTAGNA IN VALTELLINA,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
450,MORBEGNO,0,12,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
460,NOVATE MEZZOLA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
470,PEDESINA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
480,PIANTEDO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
490,PIATEDA,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
500,PIURO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
510,POGGIRIDENTI,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
520,PONTE IN VALTELLINA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
530,POSTALESIO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
540,PRATA CAMPORTACCIO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
550,RASURA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
560,ROGOLO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
570,SAMOLACO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
580,SAN GIACOMO FILIPPO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
590,SERNIO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
600,SONDALO,0,6,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
610,SONDRIO,0,21,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
620,SPRIANA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
630,TALAMONA,0,4,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
640,TARTANO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
650,TEGLIO,0,5,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
660,TIRANO,0,11,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
670,TORRE DI SANTA MARIA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
680,TOVO DI SANT'AGATA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
690,TRAONA,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
700,TRESIVIO,0,2,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
740,VAL MASINO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
710,VALDIDENTRO,0,4,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
720,VALDISOTTO,0,4,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
730,VALFURVA,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
750,VERCEIA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
760,VERVIO,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
770,VILLA DI CHIAVENNA,0,1,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
780,VILLA DI TIRANO,0,3,NA,77,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,SONDRIO
10,AGRA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
20,ALBIZZATE,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
30,ANGERA,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
40,ARCISATE,0,9,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
50,ARSAGO SEPRIO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
60,AZZATE,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
61,AZZIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
62,BARASSO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
70,BARDELLO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
80,BEDERO VALCUVIA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
81,BESANO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
90,BESNATE,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
100,BESOZZO,0,7,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
110,BIANDRONNO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
120,BISUSCHIO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
130,BODIO LOMNAGO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
140,BREBBIA,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
150,BREGANO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
151,BRENTA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
152,BREZZO DI BEDERO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
160,BRINZIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
170,BRISSAGO-VALTRAVAGLIA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
171,BRUNELLO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
180,BRUSIMPIANO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
181,BUGUGGIATE,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
190,BUSTO ARSIZIO,0,81,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
200,CADEGLIANO-VICONAGO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
211,CADREZZATE CON OSMATE,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
220,CAIRATE,0,7,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
230,CANTELLO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
240,CARAVATE,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
250,CARDANO AL CAMPO,0,12,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
260,CARNAGO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
270,CARONNO PERTUSELLA,0,13,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
280,CARONNO VARESINO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
290,CASALE LITTA,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
300,CASALZUIGNO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
310,CASCIAGO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
320,CASORATE SEMPIONE,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
330,CASSANO MAGNAGO,0,19,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
340,CASSANO VALCUVIA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
350,CASTELLANZA,0,15,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
360,CASTELLO CABIAGLIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
370,CASTELSEPRIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
380,CASTELVECCANA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
390,CASTIGLIONE OLONA,0,7,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
400,CASTRONNO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
410,CAVARIA CON PREMEZZO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
420,CAZZAGO BRABBIA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
430,CISLAGO,0,9,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
440,CITTIGLIO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
441,CLIVIO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
450,COCQUIO-TREVISAGO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
460,COMABBIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
470,COMERIO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
480,CREMENAGA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
490,CROSIO DELLA VALLE,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
500,CUASSO AL MONTE,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
501,CUGLIATE-FABIASCO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
510,CUNARDO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
520,CURIGLIA CON MONTEVIASCO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
521,CUVEGLIO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
530,CUVIO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
540,DAVERIO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
550,DUMENZA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
551,DUNO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
560,FAGNANO OLONA,0,10,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
570,FERNO,0,6,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
580,FERRERA DI VARESE,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
590,GALLARATE,0,49,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
600,GALLIATE LOMBARDO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
610,GAVIRATE,0,10,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
620,GAZZADA SCHIANNO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
630,GEMONIO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
640,GERENZANO,0,8,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
650,GERMIGNAGA,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
660,GOLASECCA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
670,GORLA MAGGIORE,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
680,GORLA MINORE,0,6,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
690,GORNATE OLONA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
691,GRANTOLA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
692,INARZO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
700,INDUNO OLONA,0,10,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
710,ISPRA,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
720,JERAGO CON ORAGO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
730,LAVENA PONTE TRESA,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
740,LAVENO-MOMBELLO,0,9,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
750,LEGGIUNO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
760,LONATE CEPPINO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
770,LONATE POZZOLO,0,11,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
780,LOZZA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
790,LUINO,0,13,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
791,LUVINATE,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
801,MACCAGNO CON PINO E VEDDASCA,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
810,MALGESSO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
820,MALNATE,0,14,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
821,MARCHIROLO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
830,MARNATE,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
840,MARZIO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
850,MASCIAGO PRIMO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
860,MERCALLO,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
861,MESENZANA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
870,MONTEGRINO VALTRAVAGLIA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
880,MONVALLE,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
890,MORAZZONE,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
900,MORNAGO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
910,OGGIONA CON SANTO STEFANO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
920,OLGIATE OLONA,0,9,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
930,ORIGGIO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
931,ORINO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
970,PORTO CERESIO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
980,PORTO VALTRAVAGLIA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
990,RANCIO VALCUVIA,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
992,RANCO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
991,SALTRIO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1000,SAMARATE,0,13,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1001,SANGIANO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1010,SARONNO,0,38,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1020,SESTO CALENDE,0,11,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1030,SOLBIATE ARNO,0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1040,SOLBIATE OLONA,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1050,SOMMA LOMBARDO,0,17,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1060,SUMIRAGO,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1070,TAINO,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1080,TERNATE,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1090,TRADATE,0,15,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1100,TRAVEDONA-MONATE,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1110,TRONZANO LAGO MAGGIORE,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1120,UBOLDO,0,8,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1130,VALGANNA,0,2,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1150,VARANO BORGHI,0,3,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1160,VARESE,0,85,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1170,VEDANO OLONA,0,6,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1181,VENEGONO INFERIORE,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1190,VENEGONO SUPERIORE,0,5,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1200,VERGIATE,0,8,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1210,VIGGIU',0,4,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
1220,VIZZOLA TICINO,0,1,NA,86,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,VARESE
10,ACQUI TERME,0,24,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
20,ALBERA LIGURE,0,1,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
30,ALESSANDRIA,0,93,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
40,ALFIANO NATTA,0,1,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
50,ALICE BEL COLLE,0,1,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
62,ALLUVIONI PIOVERA,0,2,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
70,ALTAVILLA MONFERRATO,0,2,NA,2,1,I : ITALIA NORD-OCCIDENTALE,1,PIEMONTE,ALESSANDRIA
